,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,パート,200392,森裕二,2018,1978/11/16,40代,12,0,0,1,PA,R200392,,,3,3,3,3,3,,3,3,3,3,3,2,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,アルバイト,200393,福田俊介,2022,2001/10/5,20代,0,0,0,1,PA,R200393,,,4,5,5,5,5,,4,5,5,5,5,5,5,5,5,5,,,,3,3,3,2,4,4,,4,3,,,5,5,5,5,4,4,5,4,4,5,5,3,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,パート,200394,松本奈々,2013,1983/4/9,40代,9,0,0,1,PA,R200394,,,4,4,4,4,5,,3,4,4,5,4,3,4,5,4,4,,,,5,5,5,5,5,5,,5,4,,,4,3,3,4,4,4,4,4,4,4,3,2,,,,2,3,3,,4,,3,3,,,,,,,,4,4,4,4,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200395,小林葵,2020,2000/2/13,20代,14,0,0,1,PA,R200395,,,2,2,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,アルバイト,200396,佐藤理沙,2022,2004/6/3,20代,17,0,0,1,PA,R200396,,,3,5,4,4,5,,3,4,5,5,4,4,4,4,4,4,,,,3,4,4,4,3,4,,4,4,,,4,3,3,3,4,4,3,4,4,4,4,4,,,,4,4,4,,5,,4,5,,,,,,,,4,3,4,4,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,アルバイト,200397,佐藤直樹,2011,1992/3/25,30代,10,0,0,1,PA,R200397,,,5,5,3,5,4,,4,3,3,2,4,3,4,5,4,3,,,,5,2,5,3,3,3,,3,3,,,3,4,5,3,4,4,3,4,4,3,3,3,,,,2,4,4,,4,,5,4,,,,,,,,4,3,5,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,パート,200398,小林結衣,2012,1974/2/20,50代,10,0,0,1,PA,R200398,,,4,4,3,5,5,,5,4,3,4,3,3,3,4,4,4,,,,5,5,5,4,5,4,,4,4,,,5,5,5,4,5,5,4,5,5,5,4,4,,,,4,4,4,,3,,4,5,,,,,,,,4,4,5,4,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,パート,200399,橋本英樹,2019,1987/7/14,30代,14,0,0,1,PA,R200399,,,2,3,3,3,3,,3,3,2,3,3,4,3,3,2,3,,,,3,3,2,3,3,3,,3,3,,,3,2,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,アルバイト,200400,松本さくら,2011,1989/6/2,30代,23,0,0,1,PA,R200400,,,5,5,5,5,5,,5,5,5,3,5,5,5,2,5,2,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,2,3,5,,5,,1,5,,,,,,,,5,5,5,5,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200401,前田真一,2022,2005/7/5,20代,19,0,0,1,PA,R200401,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,アルバイト,200402,山崎大樹,2021,2005/3/5,20代,23,0,0,1,PA,R200402,,,3,3,3,4,3,,3,3,3,4,2,4,3,3,2,3,,,,3,2,3,3,3,2,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,2,,,,2,3,2,,3,,2,2,,,,,,,,3,2,2,2,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,パート,200403,近藤咲良,2025,2004/7/18,20代,12,0,0,1,PA,R200403,,,3,2,5,4,4,,2,3,3,2,2,2,2,4,3,3,,,,2,2,2,3,3,3,,3,2,,,5,4,2,2,4,4,2,4,4,5,5,5,,,,2,3,3,,3,,4,4,,,,,,,,4,3,2,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,アルバイト,200404,阿部咲良,2012,1990/10/6,30代,22,0,0,1,PA,R200404,,,4,5,4,5,5,,5,5,5,4,5,4,5,4,4,4,,,,2,2,3,5,5,4,,4,5,,,5,3,5,4,5,5,4,5,5,5,5,5,,,,5,4,4,,5,,3,5,,,,,,,,5,4,4,4,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,アルバイト,200405,高橋さくら,2005,1992/12/24,30代,24,0,0,1,PA,R200405,,,2,2,3,3,3,,3,3,3,1,1,3,3,3,3,1,,,,3,2,3,3,2,2,,3,2,,,3,2,2,2,2,2,2,2,2,3,3,3,,,,3,2,3,,3,,2,2,,,,,,,,2,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,パート,200406,木村健太,2017,1973/1/28,50代,6,0,0,1,PA,R200406,,,3,3,3,3,3,,3,3,3,3,3,3,4,4,3,2,,,,2,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,4,3,3,,3,,3,2,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,アルバイト,200407,小川健太,2005,1974/7/24,50代,7,0,0,1,PA,R200407,,,4,4,3,3,5,,3,3,4,3,3,5,5,5,4,4,,,,5,3,4,5,5,5,,5,3,,,3,4,3,3,4,4,3,4,4,5,5,5,,,,1,5,3,,4,,1,4,,,,,,,,5,4,3,5,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,パート,200408,前田健二,2023,1973/7/25,50代,5,0,0,1,PA,R200408,,,4,4,4,5,4,,5,5,5,3,4,5,5,5,5,4,,,,4,4,5,4,4,4,,4,5,,,5,5,5,4,4,4,4,4,4,5,5,5,,,,5,5,5,,5,,4,5,,,,,,,,4,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,パート,200409,田中蓮,2017,1981/10/2,40代,1,0,0,1,PA,R200409,,,5,5,5,5,5,,5,5,5,5,5,5,5,4,5,5,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,パート,200410,村上浩,2014,1983/4/25,40代,12,0,0,1,PA,R200410,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,アルバイト,200411,清水直樹,2023,2001/11/2,20代,11,0,0,1,PA,R200411,,,5,5,5,3,5,,4,3,4,5,4,2,3,4,3,4,,,,5,3,5,5,4,3,,5,4,,,2,2,3,4,4,4,4,4,4,5,2,3,,,,1,2,5,,5,,3,4,,,,,,,,5,5,4,5,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,アルバイト,200412,前田綾香,2009,1976/12/7,40代,25,0,0,1,PA,R200412,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,2,3,3,2,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,2,3,3,,3,,3,3,,,,,,,,3,3,3,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,パート,200413,近藤太郎,2014,1970/6/23,50代,17,0,0,1,PA,R200413,,,5,5,4,5,5,,5,4,4,5,5,5,5,5,5,4,,,,5,5,5,4,5,2,,4,4,,,4,4,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,5,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,パート,200414,青木隆,2025,1979/10/10,40代,25,0,0,1,PA,R200414,,,3,3,3,3,3,,3,5,3,2,2,2,3,5,3,2,,,,4,3,3,5,3,2,,4,3,,,2,2,3,3,3,3,3,3,3,4,5,4,,,,4,3,3,,3,,3,4,,,,,,,,3,2,4,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,パート,200415,木村雅人,2010,1989/6/4,30代,13,0,0,1,PA,R200415,,,4,5,5,5,5,,5,4,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,4,5,5,4,5,5,4,5,5,5,5,5,,,,5,4,4,,4,,5,5,,,,,,,,5,5,5,5,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,パート,200416,村上遥,2007,1987/9/11,30代,21,0,0,1,PA,R200416,,,4,4,4,4,4,,3,4,4,2,2,2,4,4,2,4,,,,4,4,4,4,4,4,,4,4,,,2,4,4,4,4,4,4,4,4,3,4,4,,,,1,4,4,,4,,3,3,,,,,,,,4,4,4,3,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,アルバイト,200417,岡田誠,2025,1974/11/7,50代,21,0,0,1,PA,R200417,,,4,3,5,3,3,,3,1,2,4,2,2,3,5,5,2,,,,3,2,3,3,3,5,,5,3,,,5,5,2,3,4,4,3,4,4,5,5,5,,,,5,3,4,,5,,4,4,,,,,,,,5,3,3,3,1
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200418,佐藤理沙,2010,2005/9/24,20代,24,0,0,1,PA,R200418,,,5,3,2,5,5,,5,4,3,4,4,4,5,4,5,4,,,,4,3,3,3,3,3,,4,2,,,2,2,4,3,3,3,3,3,3,4,4,4,,,,5,3,3,,4,,4,5,,,,,,,,5,4,2,2,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,アルバイト,200419,中村誠,2020,2001/12/16,20代,1,0,0,1,PA,R200419,,,3,4,4,4,3,,5,5,5,4,4,4,5,5,5,4,,,,5,5,4,5,5,4,,5,4,,,4,3,4,4,3,3,4,3,3,3,5,4,,,,3,4,5,,4,,5,5,,,,,,,,4,4,4,4,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,アルバイト,200420,遠藤さくら,2017,1986/12/9,30代,1,0,0,1,PA,R200420,,,5,5,5,4,5,,5,4,4,2,4,4,5,4,5,4,,,,5,2,2,5,5,5,,5,4,,,5,5,3,3,3,3,3,3,3,5,5,5,,,,3,4,4,,4,,2,5,,,,,,,,5,4,4,5,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,パート,200421,前田陽菜,2007,1993/1/12,30代,11,0,0,1,PA,R200421,,,4,4,4,4,4,,4,5,5,4,3,4,3,5,4,4,,,,4,3,4,5,3,4,,4,4,,,2,4,5,5,5,5,5,5,5,5,5,4,,,,4,4,4,,3,,4,5,,,,,,,,4,4,4,4,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,アルバイト,200422,遠藤亮,2021,1975/7/15,50代,20,0,0,1,PA,R200422,,,4,4,4,5,4,,4,3,4,3,3,3,5,5,4,4,,,,3,3,4,3,4,4,,4,4,,,3,3,3,3,2,2,3,2,2,5,5,5,,,,3,4,3,,5,,2,4,,,,,,,,5,4,5,4,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,アルバイト,200423,加藤達也,2005,1999/5/1,20代,21,0,0,1,PA,R200423,,,3,2,3,5,3,,3,3,3,3,2,3,3,3,3,1,,,,2,2,3,3,3,3,,3,3,,,2,3,3,3,2,2,3,2,2,3,3,2,,,,2,2,3,,3,,2,3,,,,,,,,2,3,3,2,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,アルバイト,200424,渡辺莉子,2008,1996/7/11,20代,18,0,0,1,PA,R200424,,,3,2,3,4,4,,2,5,4,3,3,3,3,5,4,4,,,,3,1,2,4,5,4,,3,5,,,4,3,2,3,2,2,3,2,2,5,3,4,,,,3,4,5,,4,,2,3,,,,,,,,3,4,3,3,4
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,アルバイト,200425,岡田恵子,2012,1984/1/17,40代,18,0,0,1,PA,R200425,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,4,,,,5,5,5,5,5,5,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,5,,,,4,5,5,,5,,5,5,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,アルバイト,200426,前田彩花,2005,1972/12/2,50代,18,0,0,1,PA,R200426,,,5,5,5,5,5,,5,5,4,4,5,5,5,5,4,4,,,,2,2,5,2,5,5,,4,5,,,5,5,5,5,2,2,5,2,2,5,5,5,,,,5,5,5,,5,,2,5,,,,,,,,5,5,5,5,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,石井凛,1008,1008店,パート･アルバイト,アルバイト,200427,林紗月,2007,2005/6/19,20代,18,0,0,1,PA,R200427,,,2,2,3,5,4,,3,5,4,3,3,4,5,5,3,5,,,,5,1,4,4,5,3,,3,5,,,2,5,4,4,5,5,4,5,5,5,5,5,,,,5,5,5,,5,,2,5,,,,,,,,5,3,4,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,山本彩花,1009,1009店,パート･アルバイト,パート,200428,前田香織,2008,2003/5/9,20代,9,0,0,1,PA,R200428,,,3,3,5,4,5,,4,4,4,4,4,4,4,4,5,3,,,,4,5,4,5,4,3,,3,4,,,3,3,3,3,4,4,3,4,4,5,4,3,,,,3,5,4,,4,,4,4,,,,,,,,5,3,4,4,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,伊藤優子,1010,1010店,パート･アルバイト,パート,200429,石川一郎,2016,1989/11/13,30代,0,0,0,1,PA,R200429,,,3,3,3,3,3,,3,3,3,3,2,2,3,4,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,2,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,西村美咲,1011,1011店,パート･アルバイト,アルバイト,200430,松本綾香,2015,1992/5/10,30代,21,0,0,1,PA,R200430,,,3,3,3,3,3,,3,3,3,3,3,3,3,4,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,松本結衣,1012,1012店,パート･アルバイト,パート,200431,村上健二,2013,2002/3/17,20代,2,0,0,1,PA,R200431,,,5,5,4,5,4,,4,4,3,5,5,5,5,5,5,5,,,,5,5,4,5,5,5,,5,5,,,2,4,5,5,5,5,5,5,5,4,4,5,,,,5,5,5,,5,,5,4,,,,,,,,5,4,4,4,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,佐藤優子,1013,1013店,パート･アルバイト,パート,200432,福田太郎,2016,1988/8/20,30代,12,0,0,1,PA,R200432,,,3,3,3,4,3,,3,3,3,3,3,5,5,5,4,4,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,2,3,,,,2,3,3,,3,,3,3,,,,,,,,2,3,3,3,2
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,後藤葵,1014,1014店,パート･アルバイト,アルバイト,200433,阿部優子,2020,2002/11/25,20代,0,0,0,1,PA,R200433,,,5,5,5,4,5,,5,4,4,5,4,4,5,4,4,4,,,,5,5,5,5,5,5,,5,5,,,4,4,5,5,5,5,5,5,5,5,5,3,,,,3,4,4,,4,,5,5,,,,,,,,4,4,4,4,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,渡辺誠,1015,1015店,パート･アルバイト,アルバイト,200434,藤井拓海,2014,1987/10/25,30代,23,0,0,1,PA,R200434,,,3,3,2,3,3,,3,3,3,5,3,2,4,5,5,5,,,,3,2,3,3,3,3,,3,3,,,3,2,3,3,3,3,3,3,3,3,3,3,,,,4,3,3,,3,,2,3,,,,,,,,3,2,2,3,5
26-Feb,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,後藤健二,1016,1016店,パート･アルバイト,アルバイト,200435,青木彩花,2005,2003/3/24,20代,0,0,0,1,PA,R200435,,,3,3,3,4,4,,3,3,3,4,2,4,4,5,4,3,,,,2,2,3,3,3,2,,2,3,,,3,3,5,5,4,4,5,4,4,5,3,5,,,,3,4,4,,4,,3,3,,,,,,,,4,4,4,5,4
26-Feb,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,後藤健二,1017,1017店,パート･アルバイト,パート,200436,木村隆,2019,1999/7/20,20代,24,0,0,1,PA,R200436,,,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,,5,5,,,5,2,5,5,5,5,5,5,5,5,5,5,,,,4,5,5,,5,,4,5,,,,,,,,5,5,5,5,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,石井美咲,1018,1018店,パート･アルバイト,アルバイト,200437,福田太郎,2024,1970/11/4,50代,14,0,0,1,PA,R200437,,,5,5,5,5,5,,4,5,4,5,5,4,4,5,4,4,,,,5,4,3,5,5,5,,3,5,,,4,4,5,5,5,5,5,5,5,4,3,5,,,,3,5,5,,5,,3,5,,,,,,,,5,5,5,5,3
26-Feb,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,佐藤奈々,1019,1019店,パート･アルバイト,アルバイト,200438,加藤さくら,2025,1977/10/16,40代,6,0,0,1,PA,R200438,,,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,佐藤健二,1020,1020店,パート･アルバイト,アルバイト,200439,山本誠,2010,1976/6/5,40代,15,0,0,1,PA,R200439,,,3,3,3,3,3,,3,1,2,3,2,3,4,2,2,3,,,,3,3,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,5
26-Feb,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,後藤真一,1001,1001店,パート･アルバイト,パート,200440,山田翔太,2012,1989/4/15,30代,16,0,0,1,PA,R200440,,,3,2,3,4,2,,3,4,2,3,3,2,4,4,3,4,,,,3,2,2,5,5,2,,2,3,,,4,5,2,4,3,3,4,3,3,5,5,5,,,,4,4,3,,4,,5,4,,,,,,,,2,2,3,3,2
26-Feb,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,石井智子,1002,1002店,パート･アルバイト,アルバイト,200441,林麻衣,2023,2000/11/22,20代,20,0,0,1,PA,R200441,,,1,1,4,3,5,,3,5,5,2,2,4,5,4,2,3,,,,3,1,3,5,5,5,,5,5,,,3,1,3,3,4,4,3,4,4,5,5,5,,,,5,4,3,,4,,2,3,,,,,,,,4,3,1,1,3
26-Feb,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,林さくら,1003,1003店,パート･アルバイト,アルバイト,200442,山本恵子,2024,1984/3/11,40代,23,0,0,1,PA,R200442,,,3,5,5,5,5,,5,4,3,4,4,5,4,3,5,3,,,,5,5,5,5,5,4,,4,5,,,4,5,4,5,4,4,5,4,4,5,5,5,,,,3,4,4,,3,,5,5,,,,,,,,5,5,5,5,1
26-Feb,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,橋本陽菜,1004,1004店,パート･アルバイト,パート,200443,岡田智子,2022,1990/6/15,30代,12,0,0,1,PA,R200443,,,3,3,4,3,3,,3,4,4,4,3,4,4,3,3,3,,,,4,3,3,3,3,3,,3,4,,,2,3,3,3,3,3,3,3,3,3,3,3,,,,3,3,3,,3,,3,3,,,,,,,,3,3,3,3,1
26-Feb,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,西村剛,1005,1005店,パート･アルバイト,アルバイト,200444,高橋裕子,2024,1982/12/19,40代,25,0,0,1,PA,R200444,,,5,4,3,4,5,,5,2,3,5,5,3,3,5,5,5,,,,3,2,2,2,1,2,,2,3,,,3,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,,5,,5,5,,,,,,,,5,5,5,4,5
26-Feb,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,藤田真由美,1006,1006店,パート･アルバイト,アルバイト,200445,前田智子,2010,1992/4/17,30代,11,0,0,1,PA,R200445,,,3,3,3,3,3,,3,3,3,2,2,4,3,3,3,1,,,,3,2,3,3,3,3,,3,3,,,3,3,3,3,3,3,3,3,3,3,3,2,,,,1,3,3,,3,,3,3,,,,,,,,3,3,3,3,3
26-Feb,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,石川康介,1007,1007店,パート･アルバイト,アルバイト,200446,長谷川真一,2010,2003/5/14,20代,1,0,0,1,PA,R200446,,,4,5,2,5,5,,5,5,4,5,3,2,3,5,1,4,,,,5,1,4,5,5,1,,1,4,,,2,4,2,5,2,2,5,2,2,5,5,5,,,,5,5,5,,2,,5,5,,,,,,,,5,5,5,5,3
